#mean	494314322.66076	1187667733.17741	6832.60577	0.31759	0.74373	40.69908	1176.68013	200934.43221	123.37324	22775.61040	99.51430	57.03399	0.00000	1254.94641	0.09854	2.88575	0.53899	0.98922	35.04962	65.99755	84.99513	42.20875	23.65651
#std	925907906.59816	1488355336.16419	15179.85922	0.47450	1.02523	141.11127	15218.33956	2584206.82734	1010.41165	259686.02454	68.52760	53.79563	1.00000	14956.39724	0.51441	16.99717	3.68181	0.10325	69.56956	147.83378	157.41665	111.44609	63.85981
#fields	label	ts	id.orig_h	id.resp_h	id.resp_p	proto	service	duration	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	orig_ttl	dest_ttl	land	pkts_count	min_IAT	max_IAT	mean_IAT	period	period_length0	period_length1	period_length2	period_length3	period_length4	
0	1611432662.791383	-0.3390758934268493	-0.676791532708484	2.9293680259818546	-0.669319752980183	0.24996296554372602	-0.28813068449924656	-0.07679419483720662	-0.07748312948158527	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19142844663486103	-0.1677421854394986	-0.1455859844824462	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432662.816495	-0.33907563962191	-0.6767913425657183	-0.44101896296653775	1.4381497221653157	-0.7254276889938714	-0.25293363701060506	-0.075742831780319	-0.0753215377928316	-0.12210195407238203	-0.08770441322037556	0.41568209610178486	-1.0601975199986533	0.0	-0.08230233492757959	-0.19155091674281507	0.12480862710066419	-0.08972537161211057	0.1043707151808659	1.2436798734460743	4.537540005707664	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432662.878236	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.28841701882662263	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.16976734605558208	-0.14637934489920645	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
1	1611432663.272604	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.2879969106322035	-0.07679419483720662	-0.0774827425156546	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.1914867657338868	-0.1677371257737911	-0.14521877349872148	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432663.378821	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.28841767079440184	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.1697727587212227	-0.1463855918316219	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
1	1611432663.462133	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.2880868042330639	-0.07679419483720662	-0.07748312948158527	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.1914964855837244	-0.1677228292765013	-0.14546457670898102	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
0	1611432663.462133	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.28806896724501774	-0.07365324770475486	-0.0774827425156546	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.1914167828150559	-0.16770947411236645	-0.14541758891298667	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432664.380449	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.2884175290622759	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.16977158205477907	-0.14638423380283594	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
1	1611432664.544673	-0.3390756137014056	1.9073832920429867	-0.32494410517116096	1.4381497221653157	-0.7254276889938714	-0.26690978525405024	-0.07390294643076566	-0.07369008942910346	-0.12210195407238203	-0.08770441322037556	-1.4375857138035444	-1.0601975199986533	0.0	-0.08043022632018379	-0.19155091674281507	-0.11002722588071674	-0.13053956874547762	0.1043707151808659	-0.28278539807130093	-0.23840843010754953	0.2170780130037389	-0.37873689274734307	-0.37044440483523966	
1	1611432664.881081	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.2884176778810081	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.16977281755454485	-0.14638586343737908	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
1	1611432664.987939	-0.3390756191015107	-0.6767915246458932	0.14278091772734933	-0.669319752980183	0.24996296554372602	-0.28836086455833587	-0.07672848464615115	-0.07708416760705877	-0.11220499770153324	-0.051399032456098906	0.41568209610178486	0.036545850895397226	0.0	-0.08263664003604312	-0.19155480468275013	-0.1695831389238362	-0.1462764063172304	0.1043707151808659	-0.42462086317347214	-0.38432347010448015	0.0024987925579003584	-0.37873689274734307	-0.37044440483523966	
1	1611432664.99321	-0.3390756191015107	-0.6767915246458932	0.14278091772734933	-0.669319752980183	0.24996296554372602	-0.23236451420623924	-0.07699132541037304	-0.07754388313270133	-0.11814317152404251	-0.08545169283990231	0.41568209610178486	0.036545850895397226	0.0	-0.08330525025297018	-0.1915528607127826	0.2952341707925231	0.09231376984851371	0.1043707151808659	-0.42462086317347214	-0.38432347010448015	0.0024987925579003584	-0.37873689274734307	-0.37044440483523966	
1	1611432665.190754	-0.3390757076632342	-0.6767916536473456	-0.44339052646292454	-0.669319752980183	-0.7254276889938714	-0.2671543015176756	-0.07166879993487946	-0.07602426792293841	-0.12210195407238203	-0.08770441322037556	-0.5328407987316514	-1.0601975199986533	0.0	-0.07815695158263175	-0.19155480468275013	0.006749740981482594	-0.13691578550133657	0.1043707151808659	-0.27816770491422416	-0.28715443442244487	-0.3155669953032018	0.25510559696275137	1.9033324137902004	
1	1611432665.400109	-0.3390759074671225	-0.6767915246458932	0.14278091772734933	-0.669319752980183	0.24996296554372602	-0.2882696315888855	-0.07699132541037304	-0.0773132514380187	-0.11814317152404251	-0.08531691469748083	0.41568209610178486	0.036545850895397226	0.0	-0.08330525025297018	-0.1915528607127826	-0.16910117634853677	-0.14575899734977804	0.1043707151808659	-0.4150558337889359	-0.37682140890501953	-0.05618578614519883	-0.37873689274734307	-0.37044440483523966	
1	1611432665.411455	-0.3390759074671225	-0.6767915246458932	0.14278091772734933	-0.669319752980183	0.24996296554372602	-0.21731699156319775	-0.07679419483720662	-0.07733917815537396	-0.11121530206444835	-0.05139518165202972	0.41568209610178486	0.036545850895397226	0.0	-0.08263664003604312	-0.1915528607127826	0.41942578358243665	-0.002967431015032594	0.1043707151808659	-0.4150558337889359	-0.37682140890501953	-0.05618578614519883	-0.37873689274734307	-0.37044440483523966	
1	1611432665.465323	-0.3390757757045583	2.087740397955488	-0.10452045353476443	1.4381497221653157	-0.7254276889938714	-0.2884111582032161	-0.07377152604865471	-0.07322031278926333	-0.12210195407238203	-0.08770441322037556	2.268949906007114	-1.0601975199986533	0.0	-0.08029650427679837	-0.19155091674281507	-0.16974028272737926	-0.14638722146616506	0.1043707151808659	-0.28280205510128187	-0.2384241074739175	0.21702096140268068	-0.37873689274734307	-0.37044440483523966	
1	1611432665.646459	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.28794152171739656	-0.07679419483720662	-0.0774827425156546	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19151009337349706	-0.1677264769424765	-0.14506830390923667	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432665.844455	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.28806249717346977	-0.07679419483720662	-0.07748312948158527	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.1914362225147311	-0.16774600960544028	-0.1454002061445263	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432666.313018	-0.3390759074671225	-0.7744467716614261	-0.42092655001103835	-0.669319752980183	-0.7254276889938714	-0.2884183723684251	-0.07725416617459495	-0.07773620520024709	-0.12210195407238203	-0.08770441322037556	0.41568209610178486	-1.0601975199986533	0.0	-0.08384013842651185	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	1.01760288396778	1.052620755994841	3.6624373517054956	-0.37873689274734307	-0.37044440483523966	
1	1611432666.383459	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.28841744402300035	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.16977087605491292	-0.14638341898556437	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
1	1611432666.583454	-0.3390759074671225	-0.2631520844926807	-0.4448398152662721	-0.669319752980183	-0.7254276889938714	-0.2884183723684251	-0.07725416617459495	-0.07773156160907897	-0.12210195407238203	-0.08770441322037556	-0.5328407987316514	-1.0601975199986533	0.0	-0.08384013842651185	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	-0.4030027821856694	-0.3041176682699868	-0.29491297694458346	0.5022318612843666	1.9906219697925416	
1	1611432666.884115	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.28841747236942555	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.1697711113882016	-0.14638369059132156	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
1	1611432668.028611	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.2880458578218876	-0.07679419483720662	-0.0774827425156546	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19147704588404915	-0.1677388907734565	-0.14535348995428915	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
0	1611432668.028611	-0.3390758934268493	-0.676791532708484	0.1427150409635608	1.4381497221653157	0.24996296554372602	-0.28811214593717716	-0.07702418050590078	-0.0774827425156546	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19139734311538065	-0.16770259061367138	-0.14553682384039432	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432668.21296	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.2879689185373356	-0.07679419483720662	-0.07748312948158527	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19144011045466616	-0.1677057676130691	-0.14514190906943591	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432668.265278	2.9570127167382285	1.3737096203732408	-0.41407536657703203	1.4381497221653157	-0.7254276889938714	-0.2884176778810081	-0.07554570120715257	-0.07673086771235199	-0.12210195407238203	-0.08770441322037556	-1.4521783737240588	-1.0601975199986533	0.0	-0.08390699944820455	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	0.06417983972525101	0.36816919506884915	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432668.887318	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.28841765662118923	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.1697726998879005	-0.1463855918316219	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
1	1611432669.387886	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.2884172952042682	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.1697696993884693	-0.14638206095677841	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
1	1611432670.41276	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.28793253590061374	-0.07679419483720662	-0.0774827425156546	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19144788633453627	-0.16769729561467517	-0.14504195815078896	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432670.612549	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.28812568844180814	-0.07679419483720662	-0.07748312948158527	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19143039060482855	-0.16773847894020125	-0.1455707745600434	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432670.746218	-0.3390759074671225	0.16064883231366595	-0.4420071144233656	1.4381497221653157	3.176134929156518	-0.2884183723684251	-0.07725416617459495	-0.07772537015418816	-0.12210195407238203	-0.08770441322037556	-0.5328407987316514	-1.0601975199986533	0.0	-0.08384013842651185	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	-0.4505441477101301	-0.41509944431471524	-0.43989575578285184	-0.04624761520581636	-0.37044440483523966	
1	1611432670.807442	-0.3390759074671225	-0.2631520844926807	-0.4448398152662721	-0.669319752980183	-0.7254276889938714	-0.2884183723684251	-0.07725416617459495	-0.07773156160907897	-0.12210195407238203	-0.08770441322037556	-0.5328407987316514	-1.0601975199986533	0.0	-0.08384013842651185	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	-0.4030027821856694	-0.3041176682699868	-0.29491297694458346	0.5022318612843666	1.9906219697925416	
1	1611432671.71128	-0.3390759074671225	0.6607058367909207	-0.4466184878885622	1.4381497221653157	2.2007442746189207	-0.2878697698286531	-0.07725416617459495	-0.07772575712011884	-0.12111225843529715	-0.08735399005007972	0.41568209610178486	1.2634113166412844	0.0	-0.08377327740481914	-0.041064313616810504	-0.16522394275022362	-0.13587933793188872	0.1043707151808659	0.4708061986191674	0.9419035752483207	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432671.713259	-0.3390759074671225	0.6607058367909207	-0.4466184878885622	1.4381497221653157	2.2007442746189207	-0.2878841272930081	-0.07725416617459495	-0.07772575712011884	-0.12111225843529715	-0.08735399005007972	1.0869444524454475	1.2634113166412844	0.0	-0.08377327740481914	-0.04500279677101509	-0.16534313906096051	-0.13615447456392507	0.1043707151808659	0.4708061986191674	0.9419035752483207	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432671.713269	-0.3390759074671225	0.6607056983831124	-0.4466184878885622	1.4381497221653157	2.2007442746189207	-0.2884183723684251	-0.07725416617459495	-0.07772575712011884	-0.12210195407238203	-0.08770441322037556	1.8019847885506532	-1.0601975199986533	0.0	-0.08384013842651185	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	0.48098867162891057	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432671.713326	-0.3390759074671225	0.6607057306334755	-0.4466184878885622	1.4381497221653157	2.2007442746189207	-0.2884183723684251	-0.07725416617459495	-0.07772575712011884	-0.12210195407238203	-0.08770441322037556	0.06545825800943916	-1.0601975199986533	0.0	-0.08384013842651185	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	1.7771735178584507	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
0	1611432671.713326	-0.3390759074671225	-0.6767915246458932	2.929743523535449	-0.669319752980183	0.24996296554372602	-0.2883192520061677	-0.07424463942425413	-0.07754388313270133	-0.11814317152404251	-0.08545169283990231	0.41568209610178486	0.036545850895397226	0.0	-0.08330525025297018	-0.1915528607127826	-0.16921184182755755	-0.14597030662887406	0.1043707151808659	-0.4150558337889359	-0.37682140890501953	-0.05618578614519883	-0.37873689274734307	-0.37044440483523966	
1	1611432671.741219	-0.3390759074671225	0.6607056983831124	-0.4466184878885622	1.4381497221653157	2.2007442746189207	-0.2884183723684251	-0.07725416617459495	-0.07772575712011884	-0.12210195407238203	-0.08770441322037556	0.41568209610178486	-1.0601975199986533	0.0	-0.08384013842651185	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	0.48098867162891057	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432671.743104	-0.3390759074671225	0.6607058367909207	-0.4466184878885622	1.4381497221653157	2.2007442746189207	-0.2880956199712957	-0.07725416617459495	-0.07772575712011884	-0.12111225843529715	-0.08735399005007972	0.021680278247895955	1.2634113166412844	0.0	-0.08377327740481914	-0.10301863648181547	-0.1670989607281035	-0.1402073756727565	0.1043707151808659	0.4708061986191674	0.9419035752483207	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432671.743139	-0.3390759074671225	0.6607056983831124	-0.4466184878885622	1.4381497221653157	2.2007442746189207	-0.2884183723684251	-0.07725416617459495	-0.07772575712011884	-0.12210195407238203	-0.08770441322037556	0.43027475602229925	-1.0601975199986533	0.0	-0.08384013842651185	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	0.48098867162891057	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432671.743194	-0.3390759074671225	0.6607057306334755	-0.4466184878885622	1.4381497221653157	2.2007442746189207	-0.2884183723684251	-0.07725416617459495	-0.07772575712011884	-0.12210195407238203	-0.08770441322037556	1.7436141488685957	-1.0601975199986533	0.0	-0.08384013842651185	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	1.7771735178584507	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
0	1611432671.743194	-0.3390758934268493	-0.676791532708484	0.1427150409635608	1.4381497221653157	0.24996296554372602	-0.288060824734384	-0.07679419483720662	-0.0774827425156546	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19143039060482855	-0.16772418244291146	-0.14539423081786806	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432671.789597	-0.3390759074671225	1.1504244908580805	-0.42092655001103835	-0.669319752980183	-0.7254276889938714	-0.26715581805142286	-0.07718845598353948	-0.07771453510812926	-0.12210195407238203	-0.08770441322037556	0.41568209610178486	-1.0601975199986533	0.0	-0.08377327740481914	5.641105470298137	0.006744210649197674	0.2610686737248365	0.1043707151808659	-0.4768029054176278	-0.40933198059521286	-0.49701250731194024	-0.37873689274734307	-0.37044440483523966	
1	1611432671.96516	-0.3390759074671225	1.1504244908580805	-0.42092655001103835	-0.669319752980183	-0.7254276889938714	-0.26715397553378595	-0.07718845598353948	-0.07771453510812926	-0.12210195407238203	-0.08770441322037556	0.41568209610178486	-1.0601975199986533	0.0	-0.08377327740481914	5.641610902489693	0.006759507312964497	0.2611039824732716	0.1043707151808659	-0.4768029054176278	-0.40933198059521286	-0.49701250731194024	-0.37873689274734307	-0.37044440483523966	
1	1611432672.008914	2.9570127167382285	1.3737096203732408	-0.41407536657703203	1.4381497221653157	-0.7254276889938714	-0.2884173093774808	-0.07554570120715257	-0.07673086771235199	-0.12210195407238203	-0.08770441322037556	-1.4521783737240588	-1.0601975199986533	0.0	-0.08390699944820455	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	1.2331571872818972	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432672.530199	2.9570127167382285	1.3737096203732408	-0.41407536657703203	1.4381497221653157	-0.7254276889938714	-0.28841809599077955	-0.07554570120715257	-0.07673086771235199	-0.12210195407238203	-0.08770441322037556	-1.4521783737240588	-1.0601975199986533	0.0	-0.08390699944820455	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	1.217458153063903	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432672.788158	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.2880161578549025	-0.07679419483720662	-0.0774827425156546	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19142844663486103	-0.16771971111042577	-0.14527227983288848	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432672.97461	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.28811148688279165	-0.07679419483720662	-0.07748312948158527	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19144594236456874	-0.16769770744793042	-0.14553437938857955	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432673.218324	-0.3390756191015107	-0.6767915246458932	-0.11776168305625746	-0.669319752980183	-0.7254276889938714	0.23928814653741654	-0.07705703560142853	-0.07749551239136689	-0.11814317152404251	-0.08701897009606062	0.41568209610178486	0.036545850895397226	0.0	-0.0833721112746629	-0.19135846371603013	3.4774317866993316	2.3817593641367916	0.1043707151808659	-0.42462086317347214	-0.38432347010448015	0.0024987925579003584	-0.37873689274734307	-0.37044440483523966	
1	1611432673.218354	-0.3390756191015107	-0.6767915246458932	-0.11776168305625746	-0.669319752980183	-0.7254276889938714	0.9812571154550894	-0.0762685133087628	-0.07268010835004025	-0.10527712824193906	-0.08487792303359373	0.41568209610178486	0.036545850895397226	0.0	-0.08170058573234522	-0.1915528607127826	3.4617586485038743	1.3282253481096964	0.1043707151808659	-0.42462086317347214	-0.38432347010448015	0.0024987925579003584	-0.37873689274734307	-0.37044440483523966	
1	1611432674.191868	-0.3390757076632342	-0.6767916536473456	-0.44339052646292454	-0.669319752980183	-0.7254276889938714	-0.2884178479595592	-0.07449433815026495	-0.07695608188400516	-0.12210195407238203	-0.08770441322037556	-0.5328407987316514	-1.0601975199986533	0.0	-0.08103197551541814	-0.19155480468275013	-0.16977564155400948	-0.14639183876403736	0.1043707151808659	-0.27816770491422416	-0.28715443442244487	-0.3155669953032018	0.25510559696275137	1.9033324137902004	
1	1611432674.700532	2.9570127167382285	1.3737096203732408	-0.41407536657703203	1.4381497221653157	-0.7254276889938714	-0.28841713929892965	-0.07554570120715257	-0.07673086771235199	-0.12210195407238203	-0.08770441322037556	-1.4521783737240588	-1.0601975199986533	0.0	-0.08390699944820455	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	1.158117950052335	0.34891532292126665	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432674.851203	2.9570127167382285	1.3737096203732408	-0.41407536657703203	1.4381497221653157	-0.7254276889938714	-0.288416884181103	-0.07554570120715257	-0.07673086771235199	-0.12210195407238203	-0.08770441322037556	-1.4521783737240588	-1.0601975199986533	0.0	-0.08390699944820455	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	1.2272138283299323	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432674.999513	-0.3390756191015107	-0.6767915246458932	0.14278091772734933	-0.669319752980183	0.24996296554372602	-0.28836294093398046	-0.07672848464615115	-0.07708416760705877	-0.11220499770153324	-0.051399032456098906	0.41568209610178486	0.036545850895397226	0.0	-0.08263664003604312	-0.1915528607127826	-0.16960278925344435	-0.1462804804035883	0.1043707151808659	-0.42462086317347214	-0.38432347010448015	0.0024987925579003584	-0.37873689274734307	-0.37044440483523966	
1	1611432675.005025	-0.3390756191015107	-0.6767915246458932	0.14278091772734933	-0.669319752980183	0.24996296554372602	-0.23243664877172276	-0.07699132541037304	-0.07754388313270133	-0.11814317152404251	-0.08545169283990231	0.41568209610178486	0.036545850895397226	0.0	-0.08330525025297018	-0.19155480468275013	0.2947166140573048	0.09200658373712862	0.1043707151808659	-0.42462086317347214	-0.38432347010448015	0.0024987925579003584	-0.37873689274734307	-0.37044440483523966	
1	1611432675.152794	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.28803607121859326	-0.07679419483720662	-0.0774827425156546	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.1914167828150559	-0.16770900344578898	-0.14532714419584145	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432675.245052	2.9570127167382285	1.3737096203732408	-0.41407536657703203	1.4381497221653157	-0.7254276889938714	-0.2884176920542207	-0.07554570120715257	-0.07673086771235199	-0.12210195407238203	-0.08770441322037556	-1.4521783737240588	-1.0601975199986533	0.0	-0.08390699944820455	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	-0.2222038265515683	0.3486918713125731	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432675.338936	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.2881071073601009	-0.07679419483720662	-0.07748312948158527	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19146149412430893	-0.16772094661019155	-0.14551998428344834	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432675.428643	-0.3390759074671225	-0.6767915246458932	0.14278091772734933	-0.669319752980183	0.24996296554372602	-0.28827518040161504	-0.07699132541037304	-0.07731363840394938	-0.11814317152404251	-0.08531691469748083	0.41568209610178486	0.036545850895397226	0.0	-0.08330525025297018	-0.1915528607127826	-0.1688754917246539	-0.1457826270506538	0.1043707151808659	-0.4150558337889359	-0.37682140890501953	-0.05618578614519883	-0.37873689274734307	-0.37044440483523966	
