#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	orig_ttl	dest_ttl	land	pkts_count	min_IAT	max_IAT	mean_IAT
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count	count	bool	count	double	double	double
1611429663.088024	CuF2ak2hK5Odz5EjI6	10.192.25.54	55102	10.192.24.240	5045	tcp	-	14.407852	1460	0	RSTO	-	-	0	DhATR	5	3144	2	104	-	128	59	F	7	0.000105	6.258151	2.058265
1611429663.106129	CmFZ0c2cZsk7bngXIg	10.192.24.130	5247	10.192.24.141	55369	udp	-	563.260256	25042	29761	SF	-	-	0	Dd	338	34506	285	37741	-	255	64	F	623	0.000001	5.330645	0.90411
1611429663.106178	CkZXDt4vBpqLzq0Dg1	10.192.24.130	5247	10.192.24.137	60520	udp	-	564.180821	25042	51427	SF	-	-	0	Dd	338	34506	455	64167	-	255	64	F	793	0.000001	4.910615	0.711451
1611429663.106199	Cz1dN14DFGJ5jlzSPe	10.192.24.130	5247	10.192.24.145	49956	udp	-	563.395709	25042	67082	SF	-	-	0	Dd	338	34506	576	83210	-	255	64	F	914	0.0	3.532732	0.616407
1611429663.106206	C6Bdu5OFpAmG2p7ua	10.192.24.130	5247	10.192.24.164	61232	udp	-	563.800440	32698	55812	SF	-	-	0	Dd	375	43198	514	70204	-	255	255	F	889	0.000001	4.591661	0.634196
1611429663.106281	CG4Q5j3j58qZHqy89d	10.192.24.130	5247	10.192.24.139	5248	udp	-	563.733861	25084	83415	SF	-	-	0	Dd	339	34576	576	99543	-	255	84	F	915	0.0	3.431448	0.616103
1611429663.106292	Cg6UQt4tVAb2nlMQxd	10.192.24.130	5247	10.192.24.165	61164	udp	-	564.184956	27888	36477	SF	-	-	0	Dd	354	37800	322	45493	-	255	255	F	676	0.000048	7.25495	0.834593
1611429663.106344	CVJ82h2ypBKuHF554h	10.192.24.130	5247	10.192.24.143	55270	udp	-	561.355883	25000	37820	SF	-	-	0	Dd	337	34436	330	47060	-	255	64	F	667	0.000093	6.019365	0.841613
1611429663.106419	CnggYv2Nb1kTLd8Msc	10.192.24.130	5247	10.192.24.184	65009	udp	-	563.948267	25042	49308	SF	-	-	0	Dd	338	34506	396	60396	-	255	64	F	734	0.000001	3.035988	0.768322
1611429663.106440	COqwdU1Ma3D2MWQ6Ng	10.192.24.130	5247	10.192.24.163	64347	udp	-	562.748590	25588	51821	SF	-	-	0	Dd	340	35108	423	63665	-	255	255	F	763	0.000002	3.392415	0.737547
1611429663.106447	CAIvZi11NT0oc6R9x2	10.192.24.130	5247	10.192.24.169	64622	udp	-	560.421345	25042	31202	SF	-	-	0	Dd	338	34506	224	37474	-	255	64	F	562	0.000067	4.466569	0.997191
1611429663.106471	CflekY3gdL4WqU3TEf	10.192.24.130	5247	10.192.24.180	59587	udp	-	563.479373	57505	92349	SF	-	-	0	Dd	659	75957	847	116065	-	255	64	F	1506	0.000026	3.866407	0.374156
1611429663.106569	CX5C6A4aYZQykCRHWd	10.192.24.130	5247	10.192.24.140	5256	udp	-	561.795863	25084	56514	SF	-	-	0	Dd	339	34576	372	66930	-	255	88	F	711	0.000001	7.246455	0.790149
1611429663.106578	C5qbup36soQ5vQXZui	10.192.24.130	5247	10.192.24.136	49168	udp	-	562.831622	25000	54409	SF	-	-	0	Dd	337	34436	484	67961	-	255	64	F	821	0.000001	4.616921	0.685544
1611429663.106638	ClLGn62MOStAIY4Sxh	10.192.24.130	5247	10.192.24.183	58721	udp	-	563.124750	25042	52338	SF	-	-	0	Dd	338	34506	422	64154	-	255	64	F	760	0.000079	3.584101	0.740954
1611429663.106695	C6JOk61ZORZFLZlLKb	10.192.24.130	5247	10.192.24.170	63138	udp	-	563.897396	25000	25040	SF	-	-	0	Dd	337	34436	219	31172	-	255	64	F	556	0.000002	4.467017	1.014204
1611429663.106726	Cxjiy84qagNLD4DdBf	10.192.24.130	5247	10.192.24.175	57240	udp	-	562.049603	25000	43064	SF	-	-	0	Dd	337	34436	376	53592	-	255	64	F	713	0.000047	5.819467	0.788288
1611429663.106758	CWw2Xh2BPDh8KGG2ka	10.192.24.130	5247	10.192.24.162	64345	udp	-	563.762156	25042	53053	SF	-	-	0	Dd	338	34506	457	65849	-	255	255	F	795	0.000047	3.250025	0.709135
1611429663.106773	Cn3xw94cGgd2TbKka4	10.192.24.130	5247	10.192.24.161	55884	udp	-	561.741244	25000	55924	SF	-	-	0	Dd	337	34436	486	69532	-	255	255	F	823	0.00008	3.035883	0.682553
1611429663.106822	C5jLif4S7wV5sU9tRe	10.192.24.130	5247	10.192.24.168	61666	udp	-	563.606439	28924	33777	SF	-	-	0	Dd	359	38976	256	40945	-	255	64	F	615	0.000001	4.481291	0.916433
1611429663.107201	C7q7bDuPHqwMGBDHc	10.192.24.130	5247	10.192.24.176	62051	udp	-	563.561775	25042	50789	SF	-	-	0	Dd	338	34506	453	63473	-	255	64	F	791	0.00011	4.518027	0.712467
1611429663.129536	CzRbSnDxDhUAwMvse	10.192.24.254	5237	10.192.25.216	4870	tcp	-	564.108083	188034	134875	OTH	-	-	0	DdAa	2258	278354	1722	203755	-	125	128	F	3980	0.000304	0.841406	0.141736
1611429663.129565	CDxJ9u4EqGFganhHFk	10.192.24.254	12076	10.192.25.211	4870	tcp	-	564.161889	127690	89270	OTH	-	-	0	DdAa	1695	195490	1148	135190	-	125	128	F	2843	0.000389	0.905539	0.198439
1611429663.129566	CkeQ963EPaixfbf2sj	10.192.24.254	1697	10.192.25.210	4870	tcp	-	564.079765	126560	89191	OTH	-	-	0	DdAa	1694	194320	1149	135151	-	125	128	F	2843	0.000386	0.921942	0.19841
1611429663.130508	CPW84q11sUEgGHGU9i	10.192.25.50	2121	10.192.25.54	2121	tcp	-	564.085684	3113	0	OTH	-	-	0	DTaTT	566	28866	566	22640	-	30	128	F	1132	0.0	1.95331	0.498309
1611429663.139120	CnBxlY1hpaKMCn2ta8	10.192.24.228	63574	10.192.24.25	102	tcp	-	561.434002	102486	73254	OTH	-	-	0	Dad	5394	318246	3286	204694	-	63	30	F	8680	0.000023	3.148605	0.064681
1611429663.235983	CJNuMk23ZknJfjGGJk	10.192.24.228	49724	10.192.24.12	8193	tcp	-	562.594692	252860	1134110	OTH	-	-	0	DdAat	3766	403500	3536	1275694	-	63	64	F	7302	0.0	2.270822	0.077047
1611429663.242316	CPhD1T37VTUb2Gl1hg	10.192.25.51	2121	10.192.25.54	2121	tcp	-	564.016960	3113	0	OTH	-	-	0	DTaTT	566	28866	564	22560	-	30	128	F	1130	0.0	1.953561	0.49913
1611429663.302248	CI3GxD4cTzDikEBbPk	10.192.24.129	0	10.192.24.132	8	icmp	-	563.360162	1157328	0	OTH	-	-	0	-	15228	1583712	0	0	-	254	0	F	15228	0.0	1.009283	0.036995
1611429663.379368	CEiR2SMiBZus35s5k	10.192.24.254	29350	10.192.25.236	102	tcp	-	563.082823	69936	58656	OTH	-	-	0	DdAa	2820	182736	2266	149296	-	125	30	F	5086	0.000264	0.959059	0.110712
1611429663.396049	CpIR3sghlOzsxB2lh	10.192.24.43	51900	10.192.24.240	5045	tcp	-	16.830515	1460	0	RSTO	-	-	0	DhATR	7	4696	3	156	-	128	59	F	10	0.00005	5.734706	1.683051
1611429663.407833	CjyIGq1bvwiXHu4vpe	10.192.24.228	63580	10.192.24.26	102	tcp	-	561.238476	102486	73254	OTH	-	-	0	Dda	5394	318246	3301	205294	-	63	30	F	8695	0.000007	3.096197	0.064547
1611429663.599626	CXx7IO2GjtIDEJdC13	10.192.24.228	63581	10.192.24.27	102	tcp	-	561.042375	102486	73254	OTH	-	-	0	Dda	5394	318246	3287	204734	-	63	30	F	8681	0.0	3.315845	0.064629
1611429663.645334	Ci1UgE3mKAs8CIyLce	10.192.24.228	49719	10.192.24.19	8193	tcp	-	563.294223	264696	1187196	OTH	-	-	0	DdAa	3942	422376	3697	1335076	-	63	64	F	7639	0.00002	2.066657	0.073739
1611429663.654196	CHzPW11qQ6TbrYIQI1	10.192.24.228	61446	10.192.24.2	1337	tcp	dce_rpc,ntlm	562.147464	144384	144384	OTH	-	-	0	DdA	1484	203744	1128	189504	-	63	128	F	2612	0.000398	2.271825	0.215217
1611429663.654253	CdSfhA1PKdw4gmIOdk	10.192.24.228	50556	10.192.24.4	1396	tcp	dce_rpc,ntlm	562.941013	246912	248688	OTH	-	-	0	DdAa	2286	338352	2179	335848	-	63	128	F	4465	0.000157	1.51442	0.126079
1611429663.654254	CL5bg21e2dfNxqedw1	10.192.24.228	61629	10.192.24.5	2703	tcp	dce_rpc,ntlm	562.734861	246912	248688	OTH	-	-	0	DdAa	2299	338872	2071	331528	-	63	128	F	4370	0.000211	1.56163	0.128772
1611429663.654275	CZUWLb3UTWcMyMsVjl	10.192.24.228	61469	10.192.24.3	1036	tcp	dce_rpc,ntlm	562.196466	144384	144384	OTH	-	-	0	DdAa	1496	204224	1129	189544	-	63	128	F	2625	0.0015	2.193855	0.21417
1611429663.654277	CYLqDl1P0Cr5LKtA59	10.192.24.228	61711	10.192.24.6	1033	tcp	dce_rpc,ntlm	562.145399	246912	248688	OTH	-	-	0	DdA	2386	342352	1929	325848	-	63	128	F	4315	0.000896	1.87453	0.130277
1611429663.654278	CNYO0W2cg0MBAfMMv6	10.192.24.228	59224	10.192.24.7	1339	tcp	dce_rpc,ntlm	562.230454	246912	248688	OTH	-	-	0	DdA	2363	341432	1929	325848	-	63	128	F	4292	0.000214	1.883625	0.130995
1611429663.654344	C0hmRA1GQ2W4recKv5	10.192.24.228	61762	10.192.24.8	1334	tcp	dce_rpc,ntlm	562.143314	144384	144384	OTH	-	-	0	DdA	1493	204104	1128	189504	-	63	128	F	2621	0.000582	2.269913	0.214477
1611429663.654359	CME2Ti3yRekklFcym	10.192.24.228	61882	10.192.24.9	1333	tcp	dce_rpc,ntlm	562.202362	144384	144384	OTH	-	-	0	DdA	1511	204824	1128	189504	-	63	128	F	2639	0.000085	2.266065	0.213036
1611429663.752538	C4v6My2nLDelkxrou6	10.192.25.54	55107	10.192.24.240	9000	tcp	http	0.009724	1361	9016	RSTO	-	-	2728	ShADadgR	9	1733	10	9428	-	128	59	F	19	0.000001	0.004142	0.000512
1611429663.758368	Cip0djtQ1UVtJtGe3	10.192.25.54	55108	10.192.24.240	9000	tcp	http	8.017871	333	413	RSTO	-	-	0	SAhDadR	5	545	4	585	-	128	59	F	9	0.000001	8.014369	0.890875
1611429663.809154	CRH8thppVBonWLp47	10.192.24.228	63583	10.192.24.28	102	tcp	-	560.804168	102486	73254	OTH	-	-	0	Dda	5394	318246	3292	204934	-	63	30	F	8686	0.000006	3.541192	0.064564
1611429663.809391	CoqmGr2WL5PAgsSaJ	10.192.24.180	59587	10.192.24.130	5246	udp	-	560.482634	31861	7219	SF	-	-	0	Dd	69	33793	67	9095	-	255	255	F	136	0.000001	29.999516	4.121196
1611429663.811414	CRa0Lt2eX23Bg9e4Fi	10.192.24.228	54191	10.192.24.48	102	tcp	-	0.000073	0	0	S0	-	-	0	S	43	2064	0	0	-	63	0	F	43	0.0	0.000049	0.000002
1611429663.996594	C4XOiO1IP4ivHTMIz9	10.192.24.228	63585	10.192.24.29	102	tcp	-	560.638852	102486	73254	OTH	-	-	0	Dda	5394	318246	3303	205374	-	63	30	F	8697	0.000002	3.706735	0.064463
1611429664.188309	CG11Yn3U6GzJVillli	10.192.24.228	63592	10.192.24.20	102	tcp	-	560.568670	247950	174609	OTH	-	-	0	Dda	13050	769950	13050	696609	-	63	64	F	26100	0.000014	3.822394	0.021478
1611429664.335160	CKzYcl3iRZox8LSThk	10.192.25.59	50408	239.255.255.250	1900	udp	-	3.028525	9048	0	S0	-	-	0	D	52	10504	0	0	-	1	0	F	52	0.000002	1.012961	0.058241
1611429664.567594	C3FMk91M2J5oTkHNC2	10.192.24.228	63594	10.192.24.21	102	tcp	-	560.183895	247950	174609	OTH	-	-	0	Dda	13050	769950	13050	696609	-	63	64	F	26100	0.000003	4.090928	0.021463
1611429664.658369	CuJk0D3hSQwfTUSRNa	10.192.24.43	55224	79.133.44.140	123	udp	ntp	-	-	-	S0	-	-	0	D	1	76	0	0	-	63	0	F	1	0.0	0.0	0.0
1611429664.812955	CTNm6v2eOJ0wKR80yk	10.192.24.228	54656	10.192.24.53	102	tcp	-	3.000638	0	0	S0	-	-	0	S	86	4472	0	0	-	63	0	F	86	0.0	3.000493	0.034891
1611429664.899428	CHYp2e1tuSanbsHnMd	10.192.24.228	63596	10.192.24.22	102	tcp	-	559.919773	247950	174609	OTH	-	-	0	Dda	13050	769950	13050	696609	-	63	64	F	26100	0.0	4.495578	0.021453
1611429664.911652	CXz1jO2OcuHQ6AEHZ9	10.192.24.56	51386	10.192.24.228	8999	tcp	http	0.107567	279	128	SF	-	-	0	ShADadFf	8	703	6	448	-	64	63	F	14	0.000072	0.102862	0.007749
1611429665.083463	CNy0SG3GsuIeDyznAd	10.192.24.8	138	10.192.24.127	138	udp	-	0.000149	10492	0	S0	-	-	0	D	43	11696	0	0	-	128	0	F	43	0.000002	0.000021	0.000003
1611429665.152947	CeynCD2BgEinAdphj2	10.192.24.43	51905	10.192.24.240	9000	tcp	http	0.015171	941	448	RSTO	-	-	0	ShADadR	5	1153	4	620	-	128	59	F	9	0.000001	0.010886	0.001686
1611429665.157723	C59CKc1npZaV5OIVaf	10.192.24.228	63598	10.192.24.23	102	tcp	-	559.670387	247950	174609	OTH	-	-	0	Dda	13050	769950	13050	696609	-	63	64	F	26100	0.000024	4.880909	0.021443
1611429665.159473	CVA6uD3V7r1P7XOpmd	10.192.24.43	51894	10.192.24.240	9000	tcp	-	0.002912	333	413	OTH	-	-	0	DdAR	3	453	2	493	-	128	59	F	5	0.000002	0.002628	0.000582
1611429665.168442	Cpkq3IQ1zocXOhny5	10.192.24.43	51906	10.192.24.240	9000	tcp	http	10.024885	742	8977	RSTO	-	-	0	ShADadR	8	1074	11	9429	-	128	59	F	19	0.000001	10.006812	0.527626
1611429665.275667	CKZUFG1zmPR4BYQoMh	10.192.24.56	51388	10.192.24.228	8999	tcp	http	0.093002	278	128	SF	-	-	0	ShADadFf	8	702	6	448	-	64	63	F	14	0.000065	0.061146	0.006706
1611429665.415898	CI5ES146BODRcTA3i	10.192.24.228	63599	10.192.24.24	102	tcp	-	559.447773	247950	174609	OTH	-	-	0	Dda	13050	769950	13050	696609	-	63	64	F	26100	0.0	5.179126	0.021435
1611429665.491127	CHHVV83tOd6SRjZbrl	10.192.24.165	61164	255.255.255.255	5246	udp	-	0.000999	10206	0	S0	-	-	0	D	54	11718	0	0	-	255	0	F	54	0.000002	0.000681	0.000018
1611429665.491395	CsEn5S2gsj6Pi1NYA8	10.192.24.130	5246	10.192.24.165	61164	udp	-	541.331586	6691	38265	SF	-	-	0	Dd	67	8567	73	40309	-	255	255	F	140	0.000001	30.002296	3.866654
1611429665.698571	CUcoRF1pItaMgOAcE3	10.192.24.183	58721	10.192.24.130	5246	udp	-	540.001472	31635	6545	SF	-	-	0	Dd	67	33511	65	8365	-	255	255	F	132	0.000001	29.999383	4.09092
1611429665.769592	CO6Rhy2r7PhC9deacg	10.192.24.228	63270	10.192.24.32	102	tcp	-	560.119304	59508	41847	OTH	-	-	0	Dda	3132	184788	2019	122607	-	63	60	F	5151	0.000002	4.454736	0.10874
1611429665.828005	CCtQfS2CfM1g6FaEi6	10.192.24.228	63380	10.192.24.33	102	tcp	-	560.961703	56202	39498	OTH	-	-	0	Dda	2958	174522	1914	116058	-	63	60	F	4872	0.000031	3.785239	0.11514
1611429665.897999	CY4kj84sftMuO5YfU1	10.192.24.164	61232	10.192.24.130	5246	udp	-	559.709441	31078	6882	SF	-	-	0	Dd	70	33038	66	8730	-	255	255	F	136	0.000001	29.999099	4.115511
1611429665.969900	CfYSRl1Um7ssLmluqc	10.192.25.234	1534	10.192.25.255	1534	udp	-	555.046579	108528	0	S0	-	-	0	D	456	121296	0	0	-	64	0	F	456	0.000002	15.001354	1.217207
1611429665.971338	CzyFCw4ISSRN37OLdg	10.192.25.231	1534	10.192.25.234	1534	udp	-	548.619767	152	152	SF	-	-	0	Dd	19	684	19	684	-	64	64	F	38	8.573806	21.428793	14.437362
1611429666.288676	C8f3gp4cxU9Q2G0dmc	10.192.24.175	57240	10.192.24.130	5246	udp	-	549.020262	32663	6853	SF	-	-	0	Dd	71	34651	69	8785	-	255	255	F	140	0.000137	29.999086	3.921573
1611429666.482519	CBpcbp8TMXrOudZQg	10.192.24.18	8193	10.192.24.228	49684	tcp	-	552.625414	1	0	OTH	-	-	0	Aa	8	320	8	320	-	64	63	F	16	0.000054	79.113796	34.539088
1611429666.649179	CDv6Sn1Sotx4LncTGd	10.192.24.43	63112	47.114.14.84	80	tcp	-	-	-	-	S0	-	-	0	S	1	60	0	0	-	63	0	F	1	0.0	0.0	0.0
1611429666.783881	CNDUgK1M4mLzXyihmf	10.192.25.54	8899	10.192.25.52	33833	tcp	-	555.923768	1680	3584	OTH	-	-	0	DdA	284	16448	288	18560	-	128	64	F	572	0.000001	5.000723	0.971895
1611429666.784148	CkbJX41krXtEXvx29b	10.192.25.54	8899	10.192.25.53	44467	tcp	-	555.862071	1680	3585	OTH	-	-	0	DdA	281	16292	295	18925	-	128	64	F	576	0.000004	4.996995	0.965038
1611429666.866233	CIPefc3CDF9VnXtN3	10.192.24.14	8193	10.192.24.228	49687	tcp	-	552.544659	1	0	OTH	-	-	0	Aa	8	320	8	320	-	64	63	F	16	0.00003	79.049214	34.534041
